identifierHash,civilityGenderId
6674606755953996e3,1
-9030381139250076e3,2
3003438049452881e3,2
2513458369618623500,2
6849868475936995e3,2
1444164788273013200,2
-1430549224628377600,2
-6266177226197242e3,2
1318157537826481700,2
-780133910972621400,2
-7962404111574543e3,2
-4238591210937389e3,1
2338833704304492e3,2
2534817028620952600,2
2687598423642911e3,2
-4812903322949688e3,2
3373826305410298400,1
-358421238813317e4,2
-1734570768295223300,2
7624713795663371e3,2
1367176880895896600,1
-3686308356363621400,2
-4163997277775887e3,2
-933484111626203e3,2
1459496918513611800,2
-3977933536345808e3,2
7309598696074263e3,2
6367259510925349e3,2
-6742908674339183e3,2
3639998570347589e3,1
-2989928111579223600,2
-7695328631099122e3,2
7512484501057422e3,2
1890987354931981300,2
4758284210934671e3,1
-6324463824344514e3,2
-3933802232279874e3,1
-3459210113970025e3,2
1076128382124654300,2
-5083550383734857e3,1
7244690490508173e3,1
-8004037574665278e3,1
57872089621677e4,2
-7484310212465819e3,2
-136371135403156e4,2
-7655436208025288e3,2
4039747056539869e3,2
486215337215993400,1
851969386189387300,2
6744599279767466e3,1
-461392286589114e4,2
3512054965858571300,2
3041708071975126e3,1
2692002481601602600,2
2213554448960026600,2
-871432729905198e4,2
-1406987595897146e3,1
-1622055209719287300,2
-8173863852246702e3,1
260761059217739520,2
9059473225871675e3,2
-7196374842598514e3,1
-8922912025587195e3,2
2.2591943092797281e+18,2
-649853737806996e4,2
-3647577245314762e3,2
-6863067411796681e3,1
3596952653131831300,2
-6475768758438121e3,2
8928024019540556e3,1
4050931979900814300,1
-3040552898244423700,2
-340977654965915840,2
3020549378811443e3,2
8944311688299171e3,2
2058197224429551600,2
4044124397159542300,2
-7182622021073674e3,1
-654760416698962600,2
2.4132893604642877e+18,1
-4711171774466063e3,2
6858941160734352e3,2
-7217413308392974e3,2
4333316925049175600,2
4837242395644924e3,2
1373741269689444600,2
562008499091458940,2
8399389193779071e3,2
4139054291641368600,2
909163785972302e3,2
306262655024851e4,2
8483763862477668e3,1
-3918409468882895e3,2
871309672008552700,1
-1221859797184165400,2
-6718243314543832e3,2
-6961199435160412e3,2
-3095233286185016300,2
-129447278925702100,2
-3641876630066158600,1
2789479163967636e3,2
7711744074848653e3,2
3012347547613990400,1
4275611818891303e3,2
2670750333518126600,2
-843781336964050300,2
-7247840636473225e3,2
-5452612562383662e3,1
-791652611040178e4,2
-1191105939656660700,2
-4156324400748592600,2
-8577374340604635e3,2
399387099836149900,2
-2730154103488295e3,2
1747297690486814700,2
689137986129086e4,2
7606270053217648e3,2
-3689483025972571600,2
4080811844196458500,1
-893871427361199e4,2
-3783489388219499500,2
597441467738344200,2
-463978476756709e4,2
-4647506971800237e3,2
5430310961325374e3,2
-7101219254921983e3,2
-8606525582868351e3,1
-2130202726422143e3,2
791132678439489e4,2
-48776560503171576,2
-7971089738792428e3,1
8096693346575133e3,2
-7842171091202535e3,2
-1688649693410175700,2
2145388812537827800,1
2882568331729934300,2
1.0212106392402319e+18,2
-1974382175408580600,2
188808328122835100,2
-8573469810801184e3,2
4370426072486113300,2
-8316411664099068e3,2
-7182727043977984e3,1
8702553202520238e3,2
-3425367546146868e3,2
6188497296177293e3,2
7622859842229802e3,1
322606336148815100,2
509139082204171900,2
8425498135429436e3,2
-4487886473693295600,2
4192050895505604600,2
4417965031990498e3,2
5339449093645636e3,1
-8809595189542942e3,2
1594513247345612300,2
-793366859478209500,2
-5824534115782908e3,2
-4757550487536717e3,2
133902870958921650,2
4455132328495931400,2
724041834966053e3,2
-4870047329982273e3,1
5671410419299621e3,1
-8609763286420511e3,2
3579411743202675700,2
7467195578151618e3,2
-2252470547637689300,2
-9160991747052655e3,2
-6897862705125538e3,1
7890808565810936e3,1
3254015706850675e3,2
-6818487362740693e3,1
-551417336924463e4,2
-4719532383065292e3,2
-3164043011708145e3,2
7294023703884299e3,2
6976742699457005e3,2
-788811124966064e4,2
-294629739031000640,1
863471323995173e4,1
5763078196281766e3,2
-8557808141113229e3,2
-2479953686904581e3,2
-3428432405332199400,2
234943579817191e4,2
-4176999515309974500,2
-2616717465497122e3,2
-753877029434558e4,2
5982541651156081e3,2
2298583699201483500,2
-9214264873383576e3,2
-1966817147157706500,1
-6329554438455964e3,1
-1407491432036381e3,2
5214871172945888e3,2
4486641624034706e3,1
6444939571620658e3,1
-6218390472890605e3,2
5124647173118882e3,2
7473935592305491e3,1
-8725241821028661e3,2
-5857881096149822e3,2
3990742408681361400,1
-7069387829554295e3,1
-13865907503989260,2
-4603015777617526300,2
7422279650757392e3,2
660522291856131e4,2
-4352713335415121e3,2
1426308914864443400,2
-7578223363002638e3,2
8339903916312867e3,2
-6114907931022115e3,2
-3933377475991764500,1
-7024486235971388e3,1
4678883791810221e3,2
5745094043121102e3,1
233337305366569600,2
3372317285552041e3,1
-7527495964506889e3,2
1256430470211520300,1
-4385139149171961e3,1
926869387472303900,2
-750057655298701300,2
7352778976156841e3,1
-7391465086754492e3,1
-5856547296454482e3,2
-6324098014030551e3,2
-8014031974497603e3,2
3177183287862904e3,2
-2457987329138246e3,2
2435364733792794e3,2
-290759021797316100,1
6169045779112485e3,1
5880103632860584e3,1
9033254199139729e3,2
-4087129810987523e3,2
-6776965151260066e3,2
-5460999204855753e3,2
-5509023624150535e3,2
8622485404847415e3,2
-8527920623278693e3,2
4330202571641456600,2
-6182297752168602e3,1
-5403702367204397e3,2
-555303074165356100,2
-4921442989724272e3,2
-2907927316483394600,1
-5315544173233757e3,2
-5881772251281332e3,2
7174472397005062e3,2
-347163599068905700,1
-5242936334118159e3,2
-4146326657146643500,1
-8142544278856864e3,1
-554331018391878850,2
6383678980020291e3,1
6707523075743397e3,2
-3510380693911708700,2
-599569091772466e4,2
7098292302236811e3,1
5557456428206905e3,2
-5119694007379417e3,2
921257126576046e4,2
-1007125577601532e3,2
-2081764597250151700,2
8053880798389086e3,2
8043482692674904e3,2
8760590565674949e3,1
-291911289899412100,1
7225418147885809e3,2
478072494038884e4,2
4197944380180913e3,2
-7537031743609455e3,1
3232715862664632e3,2
-1233517910059643600,1
-7762867795464321e3,2
2760672840517933600,2
3300535932699664e3,1
4364511326061158e3,2
8023149431710791e3,2
1431332328969729800,2
2936484939541726e3,2
-5718616447661785e3,1
6622055984686545e3,1
-5677448663031963e3,2
-3102887023712965e3,2
-97100518680093950,2
4610651054049571300,2
-1088186326719642400,1
4638858973824155e3,1
640932868574208e4,1
-6513815406482833e3,2
-7778756106347872e3,2
-1003096922956543900,1
-3942693603816752600,2
-4255937806497418e3,2
4608278433309337600,2
-5683964275647309e3,2
-7347561192415556e3,2
-2691793095952613400,3
9067521682026394e3,1
-3112971343415713300,2
4530568711390375e3,1
-4370513314333966300,1
411888062370657e4,1
-4616419878837232e3,2
8800465966778855e3,2
6573492230703369e3,1
-7814434217959382e3,1
6379020355989826e3,2
-125231641870132770,2
280813508431313150,1
3875067445996075500,1
8039634778732997e3,1
8093074846327418e3,2
5.1501578756374405e+18,2
-2842557195676406e3,2
-7577170751713352e3,1
-7346485588387754e3,1
-641768718184183300,2
-8803677080556218e3,1
2775408486578385e3,1
-3892503501331571700,2
-8761930461210285e3,1
-3944389155076102e3,2
-8500555504325293e3,2
-4731039712114107e3,2
214059195103535200,1
4521335790135144400,1
-4904324729110399e3,2
634291604916588700,2
1405170314401117700,1
-5882621130605957e3,2
-6212385837212592e3,2
-6475539696104561e3,2
-4264557211464950300,2
-7056873196376214e3,2
-4987889722448507e3,2
6371338029595888e3,1
2189186229236416300,1
-2356355934826379300,1
-4894969930580116e3,2
454327389801427260,2
-6488839389841471e3,2
-2805857346861177e3,2
-791381295236258e4,2
-8594816017553672e3,1
-8223248876103517e3,1
-4768551124148711e3,2
-7368675977855078e3,2
567079278181284e4,2
-2785556137746264e3,2
5512899205866231e3,1
-7563453420643818e3,2
1601887505124774e3,2
3436943745991044e3,2
-8854131093038112e3,1
2.4891243515274998e+17,1
-7492465220828722e3,1
-8967372404670323e3,2
347606322202299600,2
-656233962961982e4,2
7820612965652265e3,2
145740673971479e4,2
8564960266905212e3,2
8750742588728103e3,2
9045146651956532e3,1
3615256483830162400,1
6161155589278134e3,2
-5088901454253102e3,2
3328815656976779300,2
432161615821751500,1
8285643063609207e3,2
164407815548512500,2
-2234933446573371,2
7643177949536788e3,2
-4880346010767033e3,2
3423084841698863e3,2
1910947301656745200,2
8961316951868615e3,1
-2802313564930161700,2
-7790749049455401e3,2
649105400935292e4,1
-5904867703018177e3,2
-1440397717052554800,2
-2706074268957139e3,2
2574608885977678300,2
-1173219630184848400,1
-8364888213643929e3,2
4329909224518833e3,2
7613740433879645e3,2
1173386953345589200,1
8167470082933975e3,2
-4928941783160336e3,2
948889967182454900,1
-4698291778880494e3,1
8812974299057521e3,2
2792974493171193300,2
4402270977546446e3,1
-6961794011162614e3,2
-5889072115079952e3,2
-3422037786835757e3,2
-3578689350864074e3,2
8625630445268896e3,1
-5738856814884464e3,2
-6841755213952682e3,2
-975723047979330300,1
3176010486340599e3,2
423604794156143360,2
8623651416668008e3,1
2650995357456252e3,2
-2478082219386155e3,1
-7616696324823773e3,1
6615187619854658e3,2
-2125446631686453800,2
6171858016556151e3,2
7256357582857334e3,1
2276694640438748700,2
-7776785099227744e3,2
-2874801360706565600,1
-2507049484725225500,2
-7549953175777172e3,2
-8211034496900741e3,2
877239369744233e4,2
2803685196619797e3,2
6210872074400531e3,1
-6667949361825333e3,2
-8573999837017549e3,2
196135135503093e3,2
-3024123114985218600,2
2437321181249112600,2
5326518828334161e3,1
6936955739177837e3,2
5565992245467542e3,2
5054891290665865e3,2
-3530132953970237400,1
-2526471806059919e3,2
-473316674414644740,2
283182847703845e4,2
7725947754788485e3,2
2780024002301773e3,2
8509569581852072e3,2
4262190072900974600,2
5872014032026122e3,1
2428363740608817e3,2
-312973851770793700,1
1664151988773242600,2
-475688369850748e4,2
852115827094934700,2
-4439680187224884e3,2
6333330748244208e3,2
3361388898171663e3,1
-788890863575036900,2
-322731687382241e4,1
7370237014988201e3,2
-3521236336446136300,1
5912097441604527e3,2
-8327614027941911e3,2
8115687427230936e3,2
-9095021350474685e3,2
1622328360559090700,1
-2445818951681144e3,2
-2791264014063774e3,2
-1658586733143949300,2
5844733241700414e3,1
2902740204832003e3,2
-2254820851305774e3,1
-3625070338507331e3,2
-5663723342630049e3,1
-3816647394636989400,1
-1204804134216633,1
1393922460767637e3,1
-2686002564324804600,2
2784742762784081400,2
-524811107226706e4,2
-4970876602286675e3,2
6578618261943427e3,2
6542148305860039e3,2
-967520072906735600,2
-410863438568516100,2
7419202995197353e3,2
-3678553945627483e3,1
-6564148201767133e3,2
-6441464561982632e3,2
-302271650086302400,2
-4400662365094667e3,1
-7762088298643018e3,2
8523498580932711e3,2
5719861495493256e3,2
4379652479067067e3,1
-4565486921851318300,1
724501765659011800,2
600365094577095e3,1
7941752570723324e3,2
8661240943837233e3,2
-976153578720530600,2
-2088948089767847700,2
901278695959745e4,2
-2906599929995084300,2
8325923972024068e3,2
-9190300014839065e3,2
7792783004503526e3,2
-1894004066997622300,2
6620310188735446e3,2
-2131725442989320200,1
2630846241947449e3,2
-4748254927191077e3,2
1751257278379143700,2
-655364876766657e4,1
6636937149018462e3,2
1193493394235135700,2
-5530058401986594e3,2
19023914259600868,1
-4056436796280691700,2
-8199640063836834e3,2
-1740261674462675e3,1
2601375236690179600,1
-1184955083741132500,2
714525783670043100,2
6617421704165692e3,2
5694305013768624e3,2
-5730058023026628e3,1
1641190316960860700,2
-6940394233522143e3,1
3935036646916008400,2
8699612622407067e3,2
783475098441428e4,2
39090475115987950,2
8545333650797574e3,2
-1905536320756818e3,2
457680901333169200,1
-3193919951140701e3,2
3355046857192803300,1
-5698515601420566e3,2
-8.1154665440330406e+17,2
2117177834224728300,1
-6806060532634459e3,2
5863497830028576e3,2
-624693246371593500,2
-4775678758532533e3,1
-9070668627178316e3,2
-125800532765917250,2
-26649134385912620,2
5744615937882635e3,2
8100557756299959e3,2
-2546989263834603e3,2
-1708057415699296300,1
-326360101987705800,2
-6055296402610591e3,2
-8333628907498445e3,2
6792730067150785e3,2
3539538138296368600,1
-8193177376136326e3,2
-3908258846656898e3,2
-2233816958837335300,2
2080710019141533400,1
-6984059855187393e3,2
-5709861941787093e3,2
-3476698695408965e3,2
4747954807095715e3,2
7340040337524276e3,2
-647837541743667e4,1
8989739931665074e3,2
4722520538954117e3,2
7128915762001388e3,2
8604212830097622e3,2
4509012522786692600,1
-8663709806320829e3,2
56252979811863e5,2
-2649228842644585e3,2
-4570308806076786700,2
-4788290107102039e3,2
1747470395014996200,2
-4936074601620561e3,1
4575091365778191e3,1
813037753262618900,2
-4654482379906902e3,2
-1802303607187720700,2
2732232378950809e3,2
-1991745746986349e3,2
6098289393120551e3,2
5447428706550647e3,1
-3985967541430989e3,2
1751695863561602e3,2
-2618418728532720600,1
-7387995554130743e3,2
738094623127158100,2
8100287582277331e3,2
4467990583183513e3,1
-2211368702361843e3,2
4857047064142245e3,2
6609844608852187e3,1
7927923516548461e3,1
4633223017372354e3,2
7439262344123556e3,1
-723862201615107500,1
-3893158028179870700,2
-1167747947252121900,1
7555413977321006e3,2
298912148486994e4,2
7384550442723009e3,2
4753991420212396e3,2
7542305928518836e3,2
-1128525938751297200,2
5479783621845096e3,2
-5700864033460192e3,2
3025572370956283e3,2
-8011725316329413e3,2
-8848329609900037e3,2
498023887128305e4,1
4960559515371248e3,2
-2.9020349780086723e+18,2
4799016127511599e3,2
-8825974347848866e3,2
-6803374009274237e3,2
-1686069353436182e3,2
3302218513934567e3,1
-5056340134762078e3,1
-5788860414177507e3,1
-458523804238211260,1
7928426704364315e3,2
7536972476379155e3,2
8977306810604574e3,1
7570351208747958e3,2
-8076290049263706e3,2
2236685517393261e3,2
-9135688739893902e3,1
-3207057869766214700,2
5764304129823613e3,2
5396523732331419e3,2
6227377912932986e3,2
1901337815042033700,2
-4937840171863222e3,2
-7436291890500056e3,2
-3729590821001935400,2
-330960011038911e4,2
9192736177953442e3,1
4340538965882319e3,2
-2890387820062041e3,1
-6819109370333116e3,2
-3590757789412669400,2
-3120011237971456500,1
8848431716301127e3,2
2284533757766492200,1
92588797518417580,2
2710506706520393700,2
7078135740522258e3,1
4931974534250977e3,2
4146489382323224600,2
540261081974579e4,2
2296675024779274200,2
-4526105426258775e3,1
7466136234099927e3,2
-5156145085115876e3,2
-1817451090372461800,2
-3361553758253112e3,2
-2389286733351498e3,2
4662212737053262e3,2
6432880071178266e3,2
2147728622355921400,2
-5408514157705173e3,1
-632871352377071e4,2
-6565288708388205e3,2
-678564880072911e4,2
6544057349433072e3,2
5213080026139154e3,2
3259549142750241300,2
689880071964776e4,2
-5306515543941032e3,2
7947475382630396e3,2
674013223692115e4,2
1781546379094573e3,2
1475897841484180200,2
-3671305935007632400,2
-6852442922233827e3,1
6900257266954198e3,2
1273626506430584300,2
8254776993519704e3,2
-3128564323796769300,2
7049154847737657e3,2
3950326257197175e3,2
-3246523413379384e3,2
-8767610840573168e3,2
-4892505819438002e3,1
-6501712372472201e3,2
-6099212275108297e3,1
-6541744584326747e3,2
-4590413492839533600,2
-2269342990903785200,2
496796903488174850,2
-2522144837912390700,2
-1927625205149079e3,2
-198020337330085e3,2
-6789114845023718e3,2
4050085521599587300,2
-6886268626454297e3,1
-2588941859660611600,2
8981974150343618e3,2
-5608953775610075e3,1
-5.1542233022427763e+17,2
-8173425101101874e3,1
7821915970859013e3,2
8508622730319453e3,2
-6669360408243488e3,2
498343041360893e4,2
72183587249477e5,2
-577035210597880800,2
6556491419234878e3,1
4620840242047995e3,2
-2076562167784919300,2
-4696740483470579e3,2
4584227732224922e3,2
-5141870108093093e3,2
2692147786008392e3,2
3892345857455672300,2
-3.3607320417365677e+17,2
353296589224385400,2
-8766431679009686e3,1
-2917233526419979300,2
6890402404934214e3,1
8701213467383693e3,2
-4075543362121423400,2
163313486791326e4,2
815354368713555800,1
-1395822868406435600,1
2220240604119571500,2
-5348145122359008e3,2
-47643308109668470,2
-4560396949052078e3,2
-3421625721626132e3,2
2467908158278330400,2
7067254760836372e3,2
-1846701271565739e3,2
-1666594703270363600,1
305309731576390460,2
258320065859951e4,2
-7629915145719269e3,2
-4415157208507835400,2
7464901519305022e3,2
-3085886461585147e3,1
-2406904451692770300,2
648249675676469e4,1
8605130774087125e3,2
8104096579252377e3,2
-5396051074028363e3,2
8969338936091745e3,2
-7556933838497648e3,2
-5154412338610294e3,2
-5002988553049806e3,2
-7754358655246086e3,2
-566190673342987700,2
8649882345923242e3,1
-241316911981779330,1
-5213450630817879e3,3
3646872139033625e3,1
4079464303026416e3,2
-3141513322676577e3,2
-7627481853120097e3,2
-6725995315558685e3,1
-1229208725628024600,1
2385296811809049e3,2
6271569990612396e3,2
-8123689831025724e3,2
2493897755526558e3,2
-7127499789391754e3,1
6122526868078224e3,2
-7904384116259739e3,2
537634281125674700,2
1986951212355934500,1
-3596318520643656e3,1
-6106710053029766e3,2
-5460954034250806e3,2
5313306364325005e3,2
-9128271643873178e3,2
717487238665686900,2
-1632092389759839700,1
-2683322413661170700,2
3569932237944151e3,1
4477821008311069700,2
-823880688757884800,2
568819226165358800,2
-2928894526832587e3,1
1589822345018493700,2
-3331836127779460600,2
135337956707299e4,2
-9110313949220575e3,1
-7996721930921449e3,2
-94134279131551150,2
1579798848157659100,2
2485140614061775e3,1
8936857921107868e3,2
7858566172550303e3,2
-8199600701686286e3,1
-2972731442083817500,2
-5168642924109784e3,2
-5307161359626528e3,2
7527823040347167e3,2
-2559952140084036e3,1
-650231999741296800,1
-2730865700609630700,2
2265859389428254700,1
663035880094431900,2
5045777893660077e3,2
-7133279191921633e3,2
6139535212183244e3,2
-852328762939168e3,2
-6786212717231816e3,2
-4105441912058648600,2
39827744300942e5,2
-3954076815567245300,2
-5940418868548149e3,2
-9094752874266495e3,2
-1516340423073841200,2
553288637575694100,2
8426663272486808e3,2
-2833791233469063e3,2
6631678808520203e3,2
-8546502753798062e3,2
-2793930028879192e3,1
-1447294329114420700,2
871692348567701400,2
5083290038066093e3,2
-9219286670595314e3,2
4913063452174829e3,2
117581663456251570,2
-2102202976261334800,2
-6375979388699551e3,1
6781929537191719e3,2
-8425701916658139e3,1
-1367121709861567700,2
2475486062525081600,2
917027851710419e4,1
8877326992329486e3,2
-976069212260265600,1
3076262494777484300,2
-3077198020990742500,2
-5996625484217315e3,2
-5295787532894573e3,2
5555878367114577e3,2
-1327232797651639e3,1
9049399782175155e3,1
-4194216051517246e3,2
-2380155218972675600,2
8872055508078208e3,2
-3729323898338467e3,2
-7394048770272527e3,1
-2961748294210117600,2
-2070868898586335e3,1
-8195153035614249e3,2
-6454497321951379e3,2
-3785628051771591e3,2
3740090157139256300,2
4957989102653306e3,2
1894796293015336700,2
9010734265810257e3,2
291062019930747400,2
4007795072898119700,2
4630043620913097e3,1
1194131408165212e3,2
7592815037608407e3,2
-6838906655459616e3,1
6690870836348196e3,1
-2978955243799961600,2
-8407351795170845e3,1
-6257130631167009e3,1
300638542625170940,2
4170190755897785e3,2
-1713726763997453800,2
-653983403124930700,2
3391292257168782300,2
4182289247368602600,2
4201000433312166400,2
1005695530164862500,2
-6193594915054205e3,2
9066715705957162e3,2
5409689394021659e3,2
-8490073313364648e3,2
653888856567036e4,2
6924016451914225e3,1
-1073307373763371500,2
-3.8517244644747437e+17,1
-3883983797508539400,2
5002539586524999e3,1
9192788042237956e3,1
-5423409890019422e3,2
8331108236164426e3,2
-3571566507001193e3,2
2946567984007684600,2
-4128891264777521e3,2
2778479036320543e3,2
7022904846986643e3,2
-2215678916501449200,2
-4215740942647583e3,2
855827964768716e4,2
-4627228726677489e3,2
-4975231831447755e3,2
-8581373330018555e3,2
4096613821504135e3,2
4028645517304423400,1
-4753792946761617e3,1
-6664212327620425e3,2
899058562015952e3,1
-8181189952051543e3,2
7957281991497656e3,2
38889597360983e5,1
-713134250580263e4,2
-4078856691983518e3,1
8000294931887945e3,2
-7604244980238098e3,1
-7729283467073325e3,2
441735461126112e4,2
5253527819890992e3,2
2570081194929751600,2
7837207752141856e3,1
139303689276609280,2
-5788746112574042e3,2
-813620026349804e4,1
5954958122359329e3,2
-2797268555487581700,2
-7107933738267212e3,2
-4688857839186643e3,2
7348487181559998e3,2
-1053135365373089400,2
931273117878238300,3
-235400764441111e4,1
1642341257901068300,2
7539154199316142e3,2
-220875616689081250,2
-6951281527572434e3,1
-3653530058680735e3,1
1752614605345912300,2
-8111956593790178e3,2
1215216938233564700,2
4256138580217799e3,2
6284112601267872e3,1
-2240034534652733200,2
-1767579464053098200,1
-83001629472895070,2
1613385143576715300,2
-3155714260050678300,2
1707721565300278e3,2
3276095558669629e3,1
7467292858398896e3,2
-6096604492743138e3,2
-2217891213794327300,2
-8615167262066262e3,2
3175688159642723300,2
2610779015759483400,2
-2385200765033703e3,1
-1002185305374397700,2
1274380425833375700,2
-198209238760689e4,2
844135454162801700,1
8539815895401283e3,2
-7551605168569325e3,2
-4555546202789168e3,2
8130499185356144e3,1
8229143596748968e3,2
50483839269961850,2
-2518380692159564e3,2
1578013033492118e3,2
-2789445916726710300,2
6329211435353755e3,2
8373538630749063e3,2
-8702765785690397e3,2
1937147662070809300,2
608544984118350800,2
5665261023770077e3,2
-639503498132139e4,2
6052031496689793e3,2
-469725297374274800,2
1391428445252587e3,2
-6461468598539167e3,1
4070802142606098400,1
-7732512066320006e3,2
9034373001908112e3,2
5460594813115804e3,2
3813488482342276600,2
-4620405836770141e3,2
7538790792398491e3,2
-4551442668138479600,2
6972709311021846e3,2
-5967320269619698e3,2
-8686099870321578e3,2
-2088482280072211500,1
800835346011437800,2
625232931967875100,2
4130022943113226e3,2
-6306716592581583e3,2
2176694556974756e3,2
7285677528620119e3,2
-764553304294489e4,2
-7933939448176015e3,2
633567886936782e4,2
-3543325182040988700,2
1141104468540036500,2
-265467537477292740,2
2998130182668071e3,2
6412250458982954e3,2
-5998598183192361e3,2
-5054764463032565e3,1
4079180510414349e3,2
-5678878733183377e3,2
2126815103412227e3,2
-795247285534231e4,2
-8472578413490847e3,2
4951829860055756e3,2
-7450350052292155e3,2
-2063904559845738200,2
500710781814995e4,1
-408075960152196e4,2
-4699073836944963e3,2
-2.6000651281308483e+18,2
-3315203675938125e3,2
956898554710822800,2
-5347172148385991e3,2
-1369070536996059e3,1
6484840182356632e3,2
5144092919529036e3,2
6054510340191101e3,2
-4548778340187878e3,2
1487864191121286100,2
-2724130818327038e3,1
9204671891001861e3,2
-3905799853074745e3,2
5211905335576657e3,2
2553241444658040300,2
-2505901177295902700,2
589255652906418e4,2
4722233583985818e3,1
-61789532408849184,2
2890531471860347e3,1
-8144023202348681e3,2
-7112502378312321e3,2
4683169137689164e3,2
-2444333401981699600,2
-6329642905412951e3,2
5731464302977297e3,1
1596532704340269800,2
348703881588417340,2
-2161780840090856e3,1
3160493358274830300,2
-489085178262064e4,1
8617878869831252e3,2
-7541519037599274e3,1
-2517542187518977e3,2
3509180367771724e3,1
-2017514380251398100,2
1498862030285024800,2
699111376490601e4,2
3353780816660286e3,2
-1528781108403916800,2
-4172390658337869e3,1
631330704419763e4,2
6785467359488489e3,2
-9053097998600951e3,2
-2219945335646067e3,2
932497703192552600,2
-3924976249018652e3,1
-4484530640735303e3,2
-5859943337461391e3,2
-5741395447831994e3,2
3933792623623554e3,2
1177586791675968300,2
7013866963806913e3,2
-4428270281048826e3,2
3060914082767736e3,1
6188855564431649e3,2
-1255073699497474e3,2
-5332671247290756e3,2
3953435946983821e3,2
-1624287348682869200,2
-3.1543521850277677e+17,1
8289549754458747e3,2
1085871934630533800,1
821830874680227100,2
-4614920134786448e3,2
1416639431300759300,2
2413510662826321e3,2
-3001853625987589e3,2
-43997919714291e5,2
142100396860561200,1
5047791623156007e3,2
383974857058816700,2
7394661032206951e3,2
-5466392945758387e3,1
-1849554036793445e3,2
-8017496837583369e3,1
-1072759786526410100,1
-8317243390088974e3,2
-4940566908230439e3,1
1894664585289397800,1
4251760879202731500,2
-814965964434732400,2
-2847247606906934300,2
2785535078832039400,1
-3691399033921059300,1
4691859123930438e3,1
-7735836863703404e3,2
5802542710027643e3,2
1071032055995141400,2
5990118603980723e3,2
-6248794071729076e3,1
-1066417337905516300,1
-3223823624597531600,2
3772646998465183e3,2
-2379685372521605e3,2
-1925772973970533e3,1
-4222089943095067600,2
-816499429036164700,2
4575895515272508400,2
3634086214097691600,2
-3390924815272758300,2
-2701350645003227e3,2
3227301123685137400,2
4579339954972587e3,2
75361934424301230,2
7949295870347665e3,2
-847040291593733100,2
6159991264720632e3,2
1215953785831624700,2
3888527025550702e3,2
697353416053056100,2
-3057301495731271700,2
-933929544373775500,2
3748270782856082e3,2
2771293597063996400,2
-1621662914780366e3,2
1612966158587937e3,2
4278809054063842300,2
429198080084648960,2
1018174160934419100,1
-4294415223176263e3,2
4093943172152806400,2
-5856141416214843e3,2
-7143831425202291e3,2
-2277301532640223e3,2
-6219033813442322e3,1
-6626454757200439e3,2
-1284981220660022300,2
-5754521299627191e3,1
7703312095833809e3,2
-5498163604270283e3,2
-7681218197973238e3,2
-782247288841794800,2
-7530000702274838e3,1
2214671198635186e3,2
695290617112553e4,2
3914408809745200600,1
-4148914438960870400,2
9078813125259008e3,1
-2045276886340307200,2
-8458563079441806e3,2
9106990740485835e3,2
84989609970079950,2
560371829891713e4,2
5267730139655725e3,2
-801698776241119200,2
-4686369633718058e3,2
2164631276947735600,2
-838220395793029e4,1
-631422084285837e3,2
5820219090610149e3,2
1121722901930391800,2
8116308120660058e3,2
-2046766930773682e3,2
5321480009070526e3,2
4392165662976678e3,2
3.5033521246596883e+17,2
-8240804461531503e3,2
-4495917940753533e3,2
-3419233730145756e3,1
-6028562410963642e3,1
-7132542513784075e3,1
2919132253648367600,1
979090693485701800,2
-7868474476376888e3,2
-5926475546305032e3,2
1857627551243128300,2
6305669447425073e3,2
1254543068207157200,2
-3133008725752011e3,1
-5985398575502287e3,2
8641505394652768e3,2
-9177922510845861e3,2
-6513430015448448e3,2
890480995491891e4,3
222034885052781820,1
6601827844862275e3,2
1512817149333944800,1
7271545302177968e3,2
-57919157329147470,2
8810214765383044e3,1
808618146407129e4,2
7413558114548909e3,2
-7984360922455423e3,1
-5870531878494084e3,1
-93819440551417420,2
58149206621668770,2
224736941698361900,2
2649423710239219e3,2
-721993147839614500,2
-717809954217822500,2
-4370868320172377e3,2
6441825820190851e3,1
-5146654752672449e3,2
3737925926580973600,2
-1550368048230114300,1
-4910607058000202e3,2
-4540331309990755300,2
-8516589123261137e3,2
312361291180418e4,2
7758981143475902e3,2
-6848363086641653e3,2
-2545576869401622500,2
3350614417471538700,1
1532670556126464500,2
2853858162393794e3,2
1787162773240495e3,2
2659257225017417700,2
-7284177927760056e3,2
-5650961707852935e3,2
-4390869786979891e3,2
3892585951228503600,2
2503343831554460700,1
626720286782349700,2
-8040479960937304e3,2
-3101681783130189300,1
-6482206809570371e3,1
2593771993846183e3,2
-1452439955548618200,2
-357473431967362560,2
371124698751574460,1
-3569462115834470400,2
3809819437920784400,2
3210136007482321400,2
-8140743915720897e3,1
-3203121330671042600,2
1333430793899213300,2
-3521428630861676500,2
5982885804805054e3,2
-6705073173388548e3,1
2307630474755962e3,1
-9082342433730703e3,1
-8421831133052563e3,1
4491803251403026400,2
5999372179054488e3,2
147184942733095460,1
345348955223673400,1
-5029292381551742e3,2
6270433630183732e3,2
5147997469662005e3,1
-2032325569343791400,2
8640446284090818e3,2
-3761185054819803600,2
-8172754922645162e3,2
-2208357599257477600,2
-4093759467914575e3,1
2185965250546933500,2
-6982949629981445e3,2
-5692955365039482e3,1
-684126218274877e4,2
-5026687751029195e3,2
-3920688018450246700,2
