identifierHash,countryCode
1389284137373694e3,es
-5276738037564642e3,us
-2270775032936531e3,fr
1843309980301044500,us
-2972493280032043e3,gb
-4418705983755865600,es
7510368706831546e3,fr
-4369695332788329500,fr
1730950497207185400,fr
-7541314884121734e3,gb
-456354468682732100,us
714015489489461800,us
4038352759314263e3,us
7104886286205932e3,it
-6403332747494296e3,fr
8673021614886071e3,us
4846285385427544e3,us
3344019934312277e3,us
975371908122114e3,es
-5690815374714026e3,it
-5485905478303453e3,fr
1603193036492156e3,fr
-6214357015574239e3,us
-5280794255586e6,us
7927130337427906e3,de
-7503952875928053e3,fr
8400785123402641e3,fr
6000392132327035e3,es
2541582145329342e3,fr
-8982673988032318e3,gb
-3927656103503609e3,us
9062600443779512e3,fr
3485033385064372e3,us
2947483115149077e3,es
-958576405658087800,fr
575812620667146e4,fr
-3342503694133897e3,sn
8283622827187141e3,fr
2897724210276269e3,fr
4665773311499781e3,de
8653132455022586e3,it
527364960856593100,se
-7039674888725188e3,es
-1583629114558466600,us
-6072765315723683e3,de
5339379836758346e3,gb
-2896290788498974e3,es
1895532871457927400,fr
1587085899045045500,fr
4.5097555583315763e+17,it
6086088708438533e3,us
5758981710367477e3,us
4756507091398145e3,us
5088633093535677e3,fr
7658508472276706e3,fr
-1388868010096946700,it
-2737384859653415e3,pl
-6685449535878186e3,us
-7692993062174991e3,gb
-25141045633295452,us
-7758283231594062e3,us
-4890368792246206e3,us
2025382762911954400,fr
-1915393448667661e3,es
-7313880862499108e3,fr
-4406025993374483500,za
-1441298641017848800,fr
-2271480362763560700,fr
5304059465256712e3,fr
2233623020079548200,be
-8388469998641041e3,fr
-1061852209468161400,it
3841922246024088600,nl
3514162119983984600,fr
8932770802960966e3,it
7230253887740765e3,us
1241597158027069e3,gb
-418911923159054500,gb
6167896937267946e3,es
-105427256544090270,it
-8615901731883444e3,dk
-1686426493697564e3,nl
-6092567508900596e3,de
5049092764180492e3,us
-4830467946834194e3,gb
174869303497987330,md
-3017239186119734e3,lb
-8334277988688785e3,gb
7424839298449111e3,pl
6025622377872744e3,at
4364235035176386e3,se
3827422197964805600,fr
8153842411543625e3,fr
4316516458754214e3,us
6314924685721953e3,fr
5176074151359676e3,cg
2267791699762527200,dk
-2087622982360485400,ca
3263220373463986e3,gb
3617943846306335e3,gb
4959115021734522e3,it
1304768497362082300,es
-2722582840736277e3,us
-694792492936533e4,fr
7117889052104108e3,it
3470099328603145e3,gb
3233545999149744e3,it
4064643562255113700,fr
1693596462897884e3,fr
-7983885295586095e3,us
-5947933885415399e3,us
-1331154872874803200,fr
6793138392384497e3,gb
-3526773321773263400,gb
6967063675382119e3,fr
-194354261367879970,fr
-1975452588470579e3,es
4533861472548453400,at
-232996655562243e4,se
5607262845886992e3,it
-891076925171623600,hk
-6374512695917751e3,us
-665608369392473500,it
7196866236096422e3,fr
-1203186480735119600,es
471344711189285250,fr
7950448850795822e3,us
819237152623707e3,es
7699678017699889e3,fr
-6045497792089068e3,hu
3921661970926274e3,fr
8034417297166587e3,fr
-3168638639174212600,es
-2381022211728904e3,it
6571642479178194e3,us
1437689324165292500,fr
3977510995544319e3,hk
-5443827664575009e3,gb
-6499573321075085e3,us
-715179785493802e4,de
4247090843593915e3,be
4780690393480575e3,fr
3090292080833677e3,nl
300925518444533e4,fr
-6442212176972397e3,de
8440465542565187e3,gb
-3347915748665147400,nl
6895269139559106e3,es
9089615483159162e3,fr
-452996656542748600,fr
7043234550104177e3,us
-946437362258642600,ae
3280369227004459e3,es
-2526970738842143e3,es
7103826913414279e3,fr
904531703410239e4,it
8659310245391827e3,it
5599090236704125e3,ca
1226112946684237e3,fr
-5214974591906899e3,it
-3548981658054963e3,fr
-5967936717006371e3,fr
7788529242270652e3,fr
-646979793941909e4,fr
2530669881579147e3,be
6672528345372731e3,es
-3118045872882123e3,us
1582654404988086e3,us
4234194208640169e3,fr
-5085015385643661e3,fr
5543344869472823e3,fr
-6542286548491919e3,fr
2053501045465451800,de
268114330989268350,hk
-4448973195669255700,it
5842635724199076e3,de
2553831802088652e3,fr
-8176965739048956e3,us
3690193554915813400,us
-5858013761648393e3,kz
1021551386767823400,it
-8025310597216074e3,se
5547504999132861e3,us
-808968870607185e4,fr
2241025210648873e3,us
7139290552380639e3,de
-4602084306621832e3,us
3862616795474278400,es
6841790310452014e3,us
-638591581514515600,fr
-5922356994530148e3,ca
229250749224712e3,gb
1149715103576780800,gb
69654796800021e5,it
1370415242019008800,gb
-4306406826333182e3,gb
-1.5343689265253919e+18,gb
4256662834623113700,fr
892643418726946300,us
-6107180249885342e3,us
1853535206217498600,fr
9091046861078579e3,fr
-2707664376501515e3,fi
-2445390394716824600,fr
-4431554151920236500,gb
9.3207345317115994e+17,fr
3149857954055305700,fi
6866369545778977e3,us
-4107696043742584e3,gb
9139354143856284e3,fr
-4467641890404941e3,at
8356163706337489e3,us
-2252892728980226300,sa
-6686457258531668e3,fr
-8820261139324098e3,es
-2522264520890015e3,fr
-4416115848937444e3,us
4200389048328324600,fr
-4511201276099549e3,fr
3766146914351716400,de
-4242132193792696300,de
-4430559002834875e3,it
-650807213223440600,se
-5991846491303342e3,us
-5057339564731954e3,fr
-3700841705396107e3,de
-70248938530438624,gb
-2940398297095041e3,fr
-1255171827723207700,gb
5669415966310609e3,ru
730362783412140500,it
-703639794963178100,pt
6877546283087918e3,fr
7695914046834871e3,gb
348421949992956740,us
5741176405077331e3,fr
3587714619985843e3,us
6666138858577691e3,es
-7744748191555006e3,fr
6519293383307837e3,us
-5865810454528819e3,it
2354049698257558500,fr
7217109565916221e3,us
1380891402153838300,us
4191963250753968600,gb
2984031219101826e3,fr
-7220181110812731e3,gb
-2687648892621045e3,dk
-7548351959267787e3,fr
3547405502669437e3,gb
-3996339707879003e3,ru
-8586099597872686e3,de
-4967103538301726e3,es
-3873386940437703e3,it
1167495930487273200,as
2732262245948791e3,de
-1694436701087872300,us
-201070486198970370,fr
8386786028472765e3,be
1502968342756962800,es
6659580128175976e3,fr
4330551660039355e3,us
-575198240097806e4,fr
3612764796741501400,fr
-3155027308351129600,us
1250319324922877200,es
6063661716237823e3,us
5528568181475921e3,fr
547615673577781e4,us
-7639208725135187e3,gb
-3367335240519247400,gb
-3948808337151204e3,gb
5008642964471016e3,be
-3541310534642567700,us
-9183978869122763e3,us
1201807467469563400,gb
8970966693792844e3,fr
-4029974924803695600,fr
-2690875927610059e3,gb
2957972761076024300,gb
8492288517080117e3,us
-7250829947584916e3,se
7423869776472179e3,us
-6075654487136541e3,it
8885582125540375e3,ie
-1108915489347006800,es
-7502556006098939e3,se
-302836147532184400,fr
8598770372704428e3,fr
-3246572195346146e3,se
3864742361660458e3,us
-613418074996517e4,it
-555210439850577340,se
-2795835697286543400,us
4.4947271251021037e+17,fr
624464020348196200,es
-1946825176042122e3,fr
2419819582276367400,ch
-6146552806490026e3,at
5550396586313753e3,fr
1190232069532789500,de
6454758093785326e3,us
-5546591536855827e3,gb
2280423486607818500,it
2276121283940212200,fr
-9028326451356844e3,us
5944190813262622e3,it
7432300148312492e3,fr
-6265926894464905e3,fr
347151798457816e4,es
-91497280304022e4,gb
4901058291926688e3,us
6606847427629662e3,fr
-247117959044850980,fr
-3988901107843874e3,us
-528064625128676860,us
-2355919313001524e3,dk
-2219272798124194800,fr
-4548270534268182500,ch
1025539999515233e3,gb
1599300822033109500,in
3457116186570778e3,us
-5091025911284836e3,de
-7741404023029606e3,fr
-5416884326330941e3,fr
-200631502279115040,fr
5873481589915299e3,it
-4083269268093989e3,es
1489095427504896e3,gb
5806555415019969e3,ca
8462065761440737e3,ma
780201525129168e4,us
777461431535148e3,it
1736197237179300400,pl
2580091418312368600,us
7784839577902281e3,es
1534114849072311800,de
67338970531049264,it
1152981718868298500,gb
3997917156275906e3,fi
805049943065428200,de
7456506112391455e3,it
6462466915437394e3,fr
2344334179679202300,fr
-315977171917685100,fr
952230713353150300,it
-6097218533633452e3,us
5874246765156059e3,gb
-869432669525983e4,fr
1655908903654374e3,it
1893895530929971700,gb
4741300743375878e3,gb
-8693176234390226e3,gb
8963791809759794e3,gb
-890950816151345e4,it
-1732472558780899600,fr
760563100556179700,it
-7646622650978046e3,fr
6572655528633578e3,fr
6888329527991282e3,gb
4457781289269897e3,fr
5946291828047064e3,de
-7260321155858648e3,fr
5978608657762642e3,fr
2931924609529169e3,us
-5195126818514971e3,it
1256078857166143e3,es
370740176221458800,fr
7583161323049196e3,us
5764956781029239e3,fr
-5195429528949305e3,in
2928714370757145e3,de
-8995827124570213e3,es
-8446620582728493e3,re
1696164447364388900,es
2.5466720967697562e+17,gb
789450385676194800,fr
1155814162237587200,gb
-3480013269995399e3,it
-7323776695378469e3,mc
-1606389236270945e3,au
-258922455977192e4,se
-4264222310938708500,fr
9076137107801254e3,us
1914297957106329e3,fr
-475284585841439400,fr
-3035732055469858e3,us
-7533000035148372e3,fr
2454142584183543e3,fr
4602920126812501e3,de
-9054751234376583e3,gb
-3885452100143052e3,es
3001568649118483500,us
-608549241757997800,fr
-6298316500568142e3,ro
-8730848594196008e3,fr
-5177949937701118e3,be
3744223960525354e3,us
-8188097749540911e3,ch
4629237500716271e3,fr
-6450933298080909e3,fr
-396150726146743e4,it
3081352417813419500,de
5133219686539545e3,gb
-493651336521020400,it
6263745680418779e3,it
990736641604490800,us
-2273770483431483100,gb
8650467563686667e3,us
1306715802022145500,de
-2467772021767706e3,es
6187059828824738e3,es
4973716968946328e3,gb
-5833296272247687e3,fr
-6820047746356602e3,it
-2667675882851571700,ch
2776352585461638e3,es
-2.7581289781141443e+18,fr
5584275726967138e3,ch
5444940320435231e3,es
-531249861100199700,us
7451722599627811e3,gb
2399153168693121e3,fr
-62579033063934e5,fr
-322571784799096e3,us
4215023825463070700,it
-415110252976242050,de
-2488592675537086e3,ae
-5876860475220883e3,it
-8829412838723064e3,de
8280935718045561e3,fr
8240120018103952e3,it
-7578935682623702e3,nl
-7082045817366671e3,us
-3466370379379205600,fr
-653348467650681e4,us
-3936416415358953500,gb
-8992202340931446e3,us
-6563637125589705e3,it
-2142548615710419e3,us
-467787014940366e4,fr
-4679901315954438e3,es
-1675695450883920600,fr
28725498739751908,fr
3460566258813215e3,fr
-3079807375222388700,us
-5145445724053685e3,gb
-694605153444869e4,fr
-4670889153681947e3,dk
-4626873368974506e3,fr
-4855094970864718e3,gb
-686240271011220600,es
429161635826091e4,us
8603335466213294e3,gb
-499689256534855800,pl
-84764817283802e5,fr
5383445823530992e3,ch
4210515008391508500,us
-8097078382769013e3,de
3054942882307451e3,es
-3098675031310498e3,de
2194387787498496300,ch
-8360778171466346e3,us
3390830148125407e3,be
4187888299224045600,fr
-716053186747943e4,fr
6201954212882321e3,us
7412436040339404e3,se
-325161866675672260,fr
5739132819011903e3,gb
-6936760803875922e3,it
-5193559015784034e3,it
7568667154533376e3,us
-434911207706184260,gb
-3932568545968059400,fr
-843227705764413e4,se
-439259464741316860,fr
-4358241452601006e3,se
-2730534926679376e3,us
-941909038705166100,fr
-1515296247626184200,us
8685857586358906e3,es
2485089935359103e3,am
-2171425758486855200,gb
633885019132219e4,se
4577947000056497e3,fr
4203146458729651700,fr
1370697061867526400,fr
-6711476422066785e3,fi
2571705754800802e3,fr
6870983506780402e3,de
5113782474748439e3,gb
-4557447296437682700,es
-2585488066609265700,do
-3.7391774139083117e+17,za
-7639404441654154e3,us
420322733450487400,gb
-4455399054723849e3,fr
-6726393463937747e3,fr
784535250809573e4,us
7352461366122826e3,de
790026786985008500,it
-3823347350860144e3,gb
-1756298692323383800,us
1136318161311751400,fr
-865296263087837700,us
-206771989157233920,sg
6473020211553286e3,us
352180906688843100,de
6138398930343051e3,re
3420535341301056e3,us
-4703096082147892e3,fr
5277933372185439e3,fr
3291426841690173400,de
5008016129372284e3,fr
-5617521227567441e3,it
861513892830016400,gb
4492164890907582500,us
312223646548800640,es
1694749892516621300,fr
-5978898561742842e3,es
5732035405254781e3,fr
1069830342082906800,be
8847807596187208e3,at
73341226629486740,us
4930594823879159e3,fr
-7069278397320589e3,de
514854591437034200,fr
-2994527382434427e3,us
-456095807403606140,it
-862420258206447e4,fr
-5903784666242128e3,fr
8608184842442142e3,es
-962933672403736800,it
7014065887877794e3,es
-2450085900183384e3,us
-8098714346435634e3,it
-1462787329159931e3,us
-3429400946365427e3,it
-2653249803091478500,fr
-666565079685583500,at
559013944325121e4,gb
78586313069115920,fr
-449546477293308e4,de
8925307876881787e3,it
6871626585942184e3,fr
-821813571982193e4,se
597559200803674900,us
8655062824366946e3,no
-8635639586519778e3,fr
-51878087734082090,gb
-1247640204390537700,be
2842965460240081400,dk
-1557781034984625200,gb
-4328852353631472600,fr
8439188431472608e3,us
-2974757377343262e3,fr
8025224776114024e3,il
6103698385353058e3,fr
693948346302381300,fr
7118056878344227e3,ca
504715076946483e4,fr
7567754824409855e3,fr
3116096320227123700,es
1412765532609906700,us
474486122589257e4,be
5327992219874142e3,es
631512962699919e4,es
-1604201161220280800,se
-856544885592478500,gb
-4877619988263589e3,ca
2275635519831332900,fr
-1249196993426892300,fr
-2870110017654122500,fr
-3199176087634062300,us
285293912637878430,fr
7921491744550278e3,us
5373112313552996e3,fr
-6317554825863777e3,us
4152389396093501e3,fr
4901530175763065e3,us
887262510735076900,fr
4052278402008748e3,fr
-2409939781175055400,fr
1139498173362390500,us
3229567437850514e3,us
7089292848936057e3,us
8454557732579391e3,dk
-874350395160755e4,us
-5442975546551336e3,es
-2114202539542355200,fr
1194602431413432600,fr
-34776216916227500,ca
5425206629779335e3,gb
1772027427146711300,gb
-898268294398243300,us
5679713410809194e3,fr
2161566847092226800,fr
2670665845876315e3,fr
7338786466518456e3,se
-490018643684760900,de
-7903512293315643e3,fr
8729400522656395e3,fr
-6691143308199643e3,fr
4466618636161661e3,us
3214339953188314e3,fr
6746937637127746e3,us
-7008865610818781e3,fr
2983379849994707e3,us
7659387696718721e3,us
-1265582148514794800,de
-7236347193293838e3,es
4334821867806098e3,fr
7022166069352115e3,gb
7598224835064693e3,pl
-2538761974749638e3,gb
-5970922988269488e3,fr
3947219859950393e3,it
9116449478347314e3,gb
-7006310247432815e3,fr
-1978865326958797e3,es
8230451655000397e3,us
-3954560863261468e3,us
5546843664272736e3,us
1902186783510255e3,es
2909131662650649600,fr
6142548680626989e3,gb
3557529682282588700,es
-3058266728869455e3,fr
2008172847813718500,us
7407317313341445e3,gb
-7098435114189046e3,fr
6886398661726491e3,be
3227864472331319300,fi
-5971894632381349e3,fr
2468859983730057e3,us
6258806293151722e3,it
6480439691294327e3,fr
3214634776097766e3,gb
-1478558104256858600,at
-3239325912078193e3,es
7016005951798803e3,us
6292292931674802e3,fr
1404446666001081600,es
7114446130148316e3,ie
-6254451563435749e3,bg
-3207187056748205e3,us
-2396477799927729e3,es
7621431786995474e3,es
4896567524309223e3,gb
2623937065767617e3,ch
5025324332236576e3,fr
5554278708644136e3,fr
653447915398118e4,gb
-801888369674245e4,es
-4124340336571093e3,de
3228150723370831400,fr
290942277764996860,fr
897914569178661500,dk
7692276433255959e3,it
-7749304359825545e3,gb
-3128464796303385e3,fr
-6093294393932912e3,fi
7693111843720544e3,fr
8313763913871294e3,fr
-8231667098607702e3,us
450705087891609e4,us
663922667496481e4,fr
-6083244734479423e3,us
3882142514105528300,ch
-8077704530508432e3,de
3373802521770633e3,fr
3531995997309047e3,cy
59669257857636264,fr
5832558059926305e3,gb
-959019157426366e3,fr
2595145765385621e3,gb
666187685623116e4,us
-1907174242430577200,cl
4658581844783699e3,sg
-6232785407933409e3,fr
-5169197414829487e3,dk
-5874227682884404e3,gb
-4578607480266370600,it
-4210242873822291e3,es
-4239581372698512e3,fr
-5180945474363211e3,it
8022124569992987e3,de
-6973735024418154e3,pt
-5598983569213974e3,fr
8818016445860474e3,es
1871373064337129200,it
-779405064781863e4,be
99544173872696370,dk
-3395519613853006e3,se
-1315798337238285600,gb
3327296512585762e3,fr
-1710928328045548800,fr
8959800611607296e3,de
3266788105337413600,de
-6926408537263836e3,cn
4470321810487017e3,gb
-9208533199022918e3,fr
-6081842960693166e3,ro
5668262515918474e3,us
-5894023449312889e3,us
4580054215557865500,ru
-4871645471127896e3,ch
2386827973542233600,us
6181683171893319e3,fr
-1620676383893670700,de
2452799685506597e3,ca
-7478438364432444e3,de
5670794438328092e3,fr
-9027682457365667e3,it
-7984726284832825e3,de
-9034630459393776e3,fr
3933131383416039400,it
1830646163913448700,es
-6006019645455672e3,es
-350006071411284740,at
2213624831171843e3,us
-8664409473139294e3,au
6938290918135257e3,us
6179233745759427e3,fr
8158251152333485e3,fr
6154187472685304e3,fr
7990914893439629e3,dk
-5481409409496667e3,dk
-257712939619661150,fr
-8029035256981512e3,us
3333894051269675e3,us
3170337641276509e3,us
7545770296061786e3,us
-9178659640626847e3,lu
4085788915959185400,cm
-8538100092125763e3,fr
-2593377713912535e3,fr
2355977202401755e3,fr
582030352293959800,gb
-7860118849406708e3,dk
-7285868120805419e3,de
-6388096905156481e3,de
4590178929302318600,de
2215916935286748200,es
-5503418810934612e3,us
-3783809938020103700,us
-7671854881383221e3,cg
8475327326372931e3,fr
2263185052608967200,us
5823502045553369e3,es
-6620559595592375e3,de
-4136834951779339e3,be
-6512584975333097e3,de
1296115157862798300,fi
2717708098586093600,fr
-7657747377828752e3,gb
-413894216278547500,de
2740908483237328400,us
-2831317438657837e3,us
851701876511863600,gb
5038632786898524e3,fr
7842744653412511e3,fr
-2463331076609594400,de
-5736828596040282e3,fr
5582651025278666e3,de
6008729339225709e3,es
5428594960944419e3,gb
-4497453801121128400,se
-3159055740610867e3,fr
813781443005788e4,fr
8735866080452932e3,fr
-2682407665039122e3,us
4449974061057566700,fr
1804364999584657700,fr
-7562789695029539e3,gb
2680687795924334e3,us
-1087260161586864600,fr
-1638336762443248400,es
5960814328781644e3,fr
6221797807212969e3,it
8936335798246494e3,de
-72378764573230560,fr
7755962516297487e3,fr
-637283936156114e4,fr
5398129342979285e3,de
7657954575481477e3,dk
-8950825776282602e3,fr
3583147013368053e3,ie
-3402101016211122700,fr
-6725392828664099e3,fr
-8877113201261511e3,fr
-2188298980584044800,fr
-3519345008901158400,us
-5893162850740174e3,fr
3285096612544062e3,fr
-1153595544212103200,es
661898280462933e4,fr
2775545712027482e3,es
-2151684018868004900,us
5211870277282056e3,fr
1329500279544409900,fr
5689665482923309e3,fr
5560998504559392e3,fr
968959094445269800,it
-2745913686712890400,us
1761597633998099e3,fr
-6775438876158304e3,gb
7762731135896024e3,fr
6317753737914482e3,us
4185882818349789e3,gb
3449286687643664e3,de
9175338050804946e3,us
5026051459740739e3,us
7890817800192209e3,fr
-8754732468126478e3,gb
1186617198962415e3,fr
-928022319250142e3,es
-2135323737673858e3,ca
-347580580741453e4,us
-8431423880396641e3,es
347108429555480060,us
3811830456889471500,us
2232525901946968300,cn
2139077046998727700,fr
-8526778548935965e3,it
8192443218096246e3,gb
7053239088866802e3,fr
-94909781188536940,us
-14961467569112208,dk
-3602644177192269e3,fr
-7458374356440157e3,es
4401472433992524300,gb
-1773157311713806300,it
714087308562052900,it
-9059041270463749e3,de
1176510981986244900,us
4766564493457797e3,us
5562738269837382e3,es
-2255235879362314800,fr
-360828354745855400,fr
-614003575168292e4,us
1383499345436939800,lu
-1462999978338291e3,fr
3181456218483574e3,es
-4431043432168409600,fr
421415652061053900,de
-1109421125898028900,de
6633162279403997e3,gb
4005662428922921e3,de
-6726494995369606e3,gb
-6616770414964718e3,de
-58267290235124e5,fr
-4458597385376382e3,fr
-2547112464376467500,it
-3745562875602605e3,us
4923341833166019e3,fr
-3076878831119689700,nl
6019452675201653e3,dk
-5672700251154206e3,fr
5405218515601836e3,us
-3356476747046584e3,it
2138617583746024e3,de
-3805970261730995700,fr
8090372105282556e3,kr
1173956514677931500,fr
-3955222030343537e3,fr
7583274607068012e3,pl
7958143210998315e3,gb
-2490246015689531e3,es
5504924812382743e3,es
5375722172109362e3,de
1824211293138640400,gb
-3625621186993101300,dk
-758660802288452700,us
-8907121268278694e3,de
3750318456228221400,gb
-6285459909366194e3,nl
-1457833289703518200,fr
3830437179797115400,us
1209801208433745700,gb
-7250629306917156e3,gb
756807601868931e4,es
-2848095999105616e3,fi
5942609261333207e3,es
9108666500505893e3,de
-8550705485760422e3,us
-7502352001479447e3,fr
-3322001175704810500,it
-3343283847468707e3,us
-7636322668671148e3,fr
4868523821509544e3,fr
6273651371248939e3,fr
-6718200441025357e3,es
6400505709472168e3,fr
2769347305777748500,be
-9044495942310155e3,de
3668545838122089e3,es
7883978176053332e3,us
7601761488632544e3,gb
-917562521798996200,es
-3922728050094444500,ch
4440778710179784e3,de
-5412475682832676e3,se
-5060787719495086e3,us
-5364438992955119e3,be
-1077576068371720800,fr
4657257240143955e3,ch
-6132658879249475e3,us
1501788629108660500,de
-244060268404262e4,de
-5321529202958204e3,fr
-6942191369611601e3,fr
4951521083487246e3,fr
832434877826868500,gb
-491732957617213e4,fr
3517276954030857700,fr
-5864891810622218e3,fr
-5508155637809019e3,us
7156748759269582e3,es
-816084901580890200,fr
-961657087290876400,at
-5242937299544613e3,fr
-5871308947564318e3,gb
1748267400121053400,nl
5302051801808556e3,fr
-3222975924470397400,fr
-5513418835351476e3,it
2871716875679697e3,us
-4053695299263262700,fr
5655051471218003e3,nl
-5753989892706425e3,fr
-5843675711149583e3,gb
8362923103321485e3,us
-3699675175053073400,fr
-5947414186845584e3,fr
389053287186318500,us
-2829848903250146300,us
1455693577912806100,gb
4017170842434715600,nl
2774736724348224e3,fr
-6339466730667623e3,de
2844796968646205e3,fr
-1965932231060766500,it
-469202858036632200,us
7118936327514172e3,de
-6436719055263129e3,fr
7599800368783581e3,fr
7377894398201289e3,us
-9115047687914973e3,ch
6072047166020266e3,us
8840905945628605e3,jp
-921909327568581e4,gb
-7878936831838592e3,gb
-5948667778084384e3,gb
3042005099121669e3,gb
-6160191777893535e3,fr
-7453361881620983e3,us
868661732148533500,it
-8310315039104554e3,es
543161850042628400,es
-9011706767082006e3,es
-7665090016213883e3,fr
7029606548668048e3,de
-6150150062161791e3,es
-4138787205731474e3,de
5967603418138562e3,us
141585883738970050,es
3398654694144675e3,es
768430013017873500,es
1250937122009018600,de
-1288199219619871200,be
-6424533658904613e3,ad
8481817924851365e3,fr
537666491701584e4,us
-8829886765516672e3,fr
-279533639385803650,us
2931174310662366e3,us
1133594000445816800,us
1681289594711854e3,fr
-1438418436757629700,in
-5617222895540313e3,gb
-5933436576560823e3,se
-4253857058600183e3,gb
6278783855656024e3,se
-3142033103770859500,us
3466484013734145e3,us
9118038757633898e3,fr
957817082531434800,us
386564317916255e4,fr
1405347633158007300,us
7148393001074835e3,de
6578381655189075e3,fi
1786526289699275300,be
-6848259403697648e3,gb
-1.2187212277039839e+18,es
-8502549074700796e3,gb
1023598059015981400,de
6573344485933344e3,fr
331968495225576e4,es
7804550185654911e3,es
9098395684003154e3,fr
8874920709731681e3,de
2014796848617843500,es
976721718776510500,fr
-295332936821929400,pl
4349399731301354500,de
-927397611834747800,se
1226622456593423e3,ru
3742778398523366400,fr
-7956220655444601e3,us
8216514010622503e3,be
-6852761832035576e3,us
5508119905825459e3,fr
-7032184394098706e3,es
-4985114901019543e3,de
3347947018642418700,es
7499463835853433e3,fr
8661817194627098e3,us
-5349059784855069e3,sg
-6554601239202812e3,fr
6844847033581162e3,fr
4698552131614354e3,fr
-23164667171562544,it
-6228484443702743e3,us
-4347208864093714400,ca
4884756709407705e3,us
-6730180426654977e3,gb
1808862701991896e3,it
-2799185995490902500,fr
8617911381594465e3,us
-3330975944380109300,us
2326791914903617500,fr
-3805273797319118e3,fr
1473366543919601700,gb
-3597836511549828600,fr
-3127648938151273500,ca
764993460424966100,ru
5230088113407436e3,us
-5276131194673587e3,fr
7934644899920364e3,nl
-662847799848805900,us
4987907742365332e3,fr
-6280128899610309e3,us
3574059145268344300,fr
7779393429333718e3,fr
-6474868177950291e3,fi
-8189044710869392e3,fr
-4573316466186887700,fr
-6054586914744504e3,de
-1384738573164707600,us
5567934852669306e3,us
-1636767210164067300,hr
-7540729473231877e3,gb
2081570163072552700,de
7019497036548054e3,fr
-587475766179846700,de
728100328428756500,es
-1540653117641203200,es
785039827235229400,ba
1976568089253297700,gb
-4960940287334818e3,fr
-2553277045423156700,fi
-1606590101258152700,gb
7833077274537558e3,gb
-1560562564817509400,fr
7697393663435125e3,us
6672632987604788e3,gb
2341464093467298e3,us
6847697995170404e3,fr
-6611180097832163e3,fr
-1892685609957671e3,it
8311285568747332e3,us
961285356846982500,fr
-1.6983674722170678e+17,hu
-1739625956307863300,us
-1778593495925758700,us
858603736810367e4,fr
-4382568889334118e3,fr
-1001149208036414500,gb
-3399828515790772e3,no
572285420863770240,es
699184309146208500,gb
7872017541002331e3,us
7682712412943178e3,it
899188240072630900,it
-8088845236754013e3,be
8556278009132385e3,fr
816273095172092800,de
-9073825578782427e3,us
-2144688995444466700,fr
-7080812499150928e3,de
1119118911444707600,fr
2497508595707800600,es
-2383246574300335e3,it
884810996950245500,br
4.4933808826220563e+17,de
-7183013159065121e3,fr
6003067616572e6,se
-4322624675515722e3,fr
-3534837134504658e3,fr
-6260378679674809e3,es
-114761962946945250,fr
-3094345208275458600,us
-2625041219441086e3,de
1678740449664088300,es
-8153250149518256e3,gb
843127601614300300,fr
5313720784061159e3,fr
6492955368661993e3,us
-5949329924030289e3,fr
-760048041106792400,de
-2753727157498630700,fr
6599147444902235e3,fr
-1206194532877423e3,gb
-7759207680382588e3,de
-128761380420570700,it
5878225699828083e3,de
-2910159160962525e3,fr
-1725002370439251200,dk
-8483309178160859e3,fr
-4037205985889402e3,es
-4053147986666884600,fr
407491018498986e4,gb
-8652042257415536e3,fr
8049722348118406e3,fr
573256845143853200,fr
459370338871364200,fr
6743364397670196e3,fr
-264383741024605100,dk
8571871028028763e3,de
-5617962161979333e3,gb
-410115326083930100,se
-7959660429169822e3,fr
2494528025304790500,it
558305873702143e4,gb
4788889079006489e3,fr
-7061062671875261e3,es
7231650594102378e3,fr
8149998572752303e3,gb
2836202582789356e3,fr
-3229778167966484e3,es
-7423428957450373e3,us
2830354087988272e3,us
906772112950555e4,it
-6114376271769356e3,fr
7639470788073843e3,gb
1762673025385530400,pt
-5541835724689539e3,us
3858345090154062e3,de
-6512617424550053e3,it
-2634270140476481500,de
-4159720780364243e3,es
-5083879573977419e3,fr
5435594364532926e3,se
-4859017243979061e3,gb
369219133240038e4,us
-7192536361797368e3,fr
2489957629178671e3,de
-614179187831226e4,gb
4684557826611014e3,hk
7984927799119055e3,fr
5684756574901838e3,it
528686647633149e4,fr
-5688848755398388e3,gb
-5186357968318783e3,fr
6253106765378821e3,pt
-166381415810890340,fr
-7313146110068822e3,sa
5231010230860497e3,fr
-7998982030641112e3,fr
2177392783533382400,us
8472660491612705e3,fr
-5667063539196175e3,gb
-1278154857922687500,gb
5861312384330693e3,us
-1711689756468946400,fr
-6069250922501734e3,fr
5281960815451079e3,us
-672845001760758700,se
-6161948285811045e3,pl
-3401485754774905e3,de
-225747667319878e4,us
-8068746533900109e3,us
-3333690590853643300,de
4274494232305280500,fr
-8755059150312313e3,dz
3219030979946812400,de
-6025393672854567e3,us
3592545544769732600,us
-362749892952793150,fr
-727722531988837e4,nl
7897390943362293e3,us
-695398576437782e4,fr
-5591739194908402e3,fr
-3838499929764151300,dk
-6928218423088559e3,fr
-4775550003375478e3,it
-8565214356438875e3,pl
-971180521759504100,fr
541734040928920060,de
4921425741939328e3,us
8976555076811777e3,us
1995004244096284700,us
4879867896402631e3,fr
2227359273676661200,ie
-4019171534618481e3,fr
165860372465014400,it
857913094617437e4,gb
-4129108654935254e3,it
8774313783880018e3,fr
495721730930994e4,es
